Personal Pronouns,Demonstrative Pronouns,Quidam,Reflexive Pronouns,Iste,Alius,Ipse,Idem,Priusquam,Antequam,Quominus,Dum,Quin,Ut,Conditionals,Prepositions,Interrogative Sentences,Superlatives,Atque + consonant,Relative Clauses,Mean Length Relative Clauses,Gerunds and Gerundives,Cum,Conjunctions,Vocatives,Mean Sentence Length,Characters,Words,Corpus Name,Sentences,Type
0.00257,0.00282,0.0001,0.00075,0.0001,0.0002,0.00025,0.00005,0,0,0,0.0002,0,0.0007,0.00055,0.00257,0.00045,0.00005,0,0.27322,27.69444,0.00025,0.00015,0.01489,0.00005,103.52604,"19,877","3,502",Lucan Bellum Civile Part 10,192,Verse
0.00197,0.00286,0,0.00082,0.00007,0.00033,0.00063,0.00011,0,0,0,0.00059,0.00004,0.00085,0.00078,0.002,0.001,0.00004,0,0.21901,26.03226,0.00033,0.00048,0.01377,0.0003,100.16357,"26,944","4,640",Lucan Bellum Civile Part 2,269,Verse
0.00097,0.00194,0,0.00047,0.00011,0.00014,0.00018,0.00007,0,0,0.00004,0.00036,0,0.00093,0.00101,0.00215,0.00025,0.00014,0,0.21933,26.11905,0.00025,0.00011,0.0149,0.00004,100.90217,"27,849","4,759",Lucan Bellum Civile Part 3,276,Verse
0.00093,0.00193,0,0.00046,0.0001,0.0001,0.00033,0.00007,0,0,0,0.00056,0,0.00083,0.0004,0.00176,0.0005,0.00007,0.00003,0.25965,27,0.00037,0.00023,0.01534,0.0002,100.36333,"30,109","5,144",Lucan Bellum Civile Part 4,300,Verse
0.00297,0.00177,0,0.00063,0.0002,0.00007,0.00033,0,0,0,0,0.0004,0,0.0004,0.0008,0.00207,0.0015,0.00003,0.00003,0.23022,26.62195,0.0002,0.00023,0.0142,0.0002,92.67802,"29,935","5,180",Lucan Bellum Civile Part 5,323,Verse
0.00198,0.00217,0,0.00053,0.0001,0.0001,0.00043,0.00003,0,0,0,0.00026,0.00003,0.00059,0.00089,0.00198,0.00053,0.00003,0.00007,0.28,24.48454,0.00033,0.00023,0.01559,0.00013,114.08647,"30,347","5,159",Lucan Bellum Civile Part 6,266,Verse
0.00253,0.00284,0,0.00087,0.00028,0.00009,0.00034,0.00003,0,0,0,0.00025,0,0.00075,0.001,0.00187,0.00134,0.00016,0,0.27397,24.08772,0.00031,0.00019,0.01465,0.00019,95.54627,"32,008","5,584",Lucan Bellum Civile Part 7,335,Verse
0.00273,0.00232,0,0.00047,0.00025,0.00013,0.00025,0.00003,0,0,0,0.00013,0.00003,0.00063,0.00129,0.00201,0.00216,0.00009,0.00003,0.30909,24.21818,0.00022,0.00025,0.01339,0.00028,92.68314,"31,883","5,620",Lucan Bellum Civile Part 8,344,Verse
0.00218,0.00228,0,0.00059,0.00015,0.0001,0.00042,0.00005,0,0,0,0.00017,0.00005,0.00057,0.00084,0.00218,0.00136,0.00012,0.00002,0.29745,27.15217,0.00015,0.00025,0.01516,0.00017,99.08578,"40,427","7,071",Lucan Bellum Civile Part 9,408,Verse
0.00158,0.00279,0.00027,0.00133,0,0.00067,0.0004,0.0004,0.00002,0,0.00005,0.0003,0.00022,0.00119,0.00161,0.00487,0.00054,0.0002,0.00022,0.66234,38.79636,0.00022,0.00037,0.01727,0,160.01976,"40,485","7,246",Lucretius De Rerum Natura Part 1,253,Verse
0.00086,0.0029,0.00049,0.0013,0,0.00097,0.00067,0.00042,0,0,0.00002,0.00026,0.00023,0.00137,0.0009,0.00503,0.00053,0.00035,0.0003,0.61304,37.60924,0.0003,0.00079,0.01813,0.00002,170.47036,"43,129","7,633",Lucretius De Rerum Natura Part 2,253,Verse
0.00194,0.00348,0.00022,0.00172,0,0.00059,0.00091,0.00037,0.00002,0.00002,0.00002,0.00029,0.00034,0.00172,0.00132,0.00397,0.00071,0.00015,0.00037,0.53043,39.31707,0.00039,0.00076,0.01999,0.00005,157.57529,"40,812","7,424",Lucretius De Rerum Natura Part 3,259,Verse
0.00117,0.00419,0.00015,0.00092,0,0.00108,0.00092,0.00052,0.00002,0,0,0.0004,0.0001,0.00204,0.00096,0.00459,0.00046,0.00021,0.00052,0.57006,36.83013,0.0001,0.0009,0.01959,0,142.65774,"47,933","8,667",Lucretius De Rerum Natura Part 4,336,Verse
0.00078,0.00279,0.00011,0.00093,0,0.00088,0.00056,0.00032,0,0,0.00004,0.00034,0.00002,0.00147,0.0006,0.00395,0.00082,0.00019,0.0003,0.51299,42.24706,0.00022,0.00054,0.02047,0.00002,152.55114,"53,698","9,540",Lucretius De Rerum Natura Part 5,352,Verse
0.00072,0.00383,0.00019,0.00078,0,0.00074,0.00109,0.00027,0.00002,0.00004,0.00004,0.00032,0.00006,0.00198,0.00072,0.00463,0.00053,0.00015,0.00038,0.50641,36.57197,0.00015,0.00088,0.01905,0,141.08902,"47,547","8,544",Lucretius De Rerum Natura Part 6,337,Verse
0.00073,0.00228,0,0.00091,0.00003,0.0005,0.00137,0.00038,0,0,0,0.00006,0.00006,0.00053,0.00026,0.00524,0.00032,0.00006,0.00012,0.44131,42.92754,0.00137,0.00038,0.01995,0,152.625,"34,188","5,862",Manilius Astronomicon Part 1,224,Verse
0.00072,0.00329,0.00019,0.00081,0.00003,0.00028,0.00089,0.00031,0,0,0.00003,0.00003,0.00031,0.00089,0.00047,0.00515,0.00025,0.00011,0.00028,0.4498,34.26087,0.00086,0.00042,0.0203,0,138.65251,"35,911","6,273",Manilius Astronomicon Part 2,259,Verse
0.0009,0.00353,0.00004,0.00055,0,0.00043,0.00055,0.00031,0,0,0,0.00031,0,0.00114,0.00075,0.00542,0.00016,0.00008,0.00012,0.44751,36,0.00075,0.00071,0.01833,0.00004,137.69189,"25,473","4,471",Manilius Astronomicon Part 3,185,Verse
0.00106,0.00175,0.00006,0.00086,0,0.0004,0.00112,0.00023,0,0,0,0.00003,0.00009,0.00046,0.00037,0.00416,0.00072,0.00006,0.00009,0.3083,39.27885,0.00066,0.00046,0.02248,0,125.43885,"34,872","6,091",Manilius Astronomicon Part 4,278,Verse
0.00054,0.00242,0.00004,0.00058,0,0.00018,0.00134,0,0,0.00004,0,0.00004,0.00022,0.0004,0.00025,0.00452,0.00018,0,0,0.31414,47.7973,0.0004,0.00043,0.02178,0,140.9898,"27,634","4,693",Manilius Astronomicon Part 5,196,Verse
0.00221,0.00385,0.00015,0.00078,0.00038,0.00035,0.00102,0.00046,0.00001,0.00009,0,0.00046,0.00001,0.00196,0.00107,0.00316,0.00157,0.00028,0.00012,0.49431,30.09404,0.00049,0.00087,0.01838,0.00001,124.25046,"67,965","11,597",Marcus Mincuius Felix Octavius,547,Prose
0.00719,0.00377,0.00006,0.00042,0.00048,0.00006,0.00078,0.00012,0,0,0,0.00036,0,0.00054,0.0027,0.00198,0.00198,0.00006,0.00018,0.29319,25.58667,0.00018,0.00048,0.0133,0.00018,74.50893,"16,690","3,177",Martial Epigrams Part 1,224,Verse
0.00716,0.00341,0.00006,0.00055,0.00017,0.00017,0.00044,0.00006,0,0,0,0.00055,0,0.00094,0.00154,0.0016,0.00264,0.00006,0,0.27919,23.86765,0.00011,0.00017,0.01266,0.00022,74.15102,"18,167","3,407",Martial Epigrams Part 10,245,Verse
0.00835,0.00297,0,0.00056,0.00051,0.0001,0.00046,0.00015,0,0,0,0.00031,0,0.00082,0.00154,0.00169,0.00215,0.0001,0.0002,0.2418,25.77778,0.00005,0.00041,0.01275,0.00031,68.26573,"19,524","3,693",Martial Epigrams Part 11,286,Verse
0.00763,0.00335,0,0.00023,0.00023,0.00008,0.00055,0.00055,0,0,0,0.00023,0,0.00101,0.00195,0.00179,0.00202,0.00031,0.00008,0.26056,25.86275,0.00039,0.00062,0.0141,0.00008,76.43452,"12,841","2,423",Martial Epigrams Part 12,168,Verse
0.00765,0.00601,0,0.00033,0.00044,0.00011,0.00087,0.00022,0,0,0,0.00011,0,0.00055,0.00284,0.00317,0.00175,0.00011,0,0.1931,23.58621,0.00011,0.00044,0.00666,0,56.86335,"9,155","1,703",Martial Epigrams Part 13,161,Verse
0.00833,0.00474,0.00007,0.00034,0.00108,0.00007,0.00068,0.00014,0,0,0,0.00068,0,0.00068,0.00291,0.00183,0.00169,0,0,0.16878,25.13953,0.00014,0.00068,0.00718,0.00007,56.35496,"14,765","2,727",Martial Epigrams Part 14,262,Verse
0.00887,0.00467,0,0.00008,0.00048,0.00024,0.00055,0,0,0,0,0.00048,0,0.00055,0.00325,0.00158,0.0042,0.00008,0.00016,0.27273,23.61667,0.00024,0.00087,0.01005,0.00016,55.15721,"12,631","2,446",Martial Epigrams Part 2,229,Verse
0.0097,0.00578,0,0.0003,0.00015,0.00022,0.00052,0.0003,0,0,0,0.00052,0,0.00081,0.00163,0.00126,0.00348,0.00007,0.00015,0.22995,20.80282,0.00015,0.00119,0.01133,0.00007,57.68803,"13,499","2,596",Martial Epigrams Part 3,234,Verse
0.00606,0.00371,0,0.00064,0.00043,0.00021,0.00029,0.00007,0,0,0,0.00078,0,0.00078,0.001,0.00143,0.00285,0.00021,0.00007,0.19355,29.38889,0.00007,0.0005,0.01062,0.00014,71.95385,"14,031","2,637",Martial Epigrams Part 4,195,Verse
0.00797,0.0033,0.00024,0.00048,0.00105,0,0.00064,0,0,0,0,0.0004,0,0.00064,0.00209,0.00137,0.00443,0.00032,0,0.22628,25.42857,0.00016,0.00032,0.01079,0.00024,64.66146,"12,415","2,296",Martial Epigrams Part 5,192,Verse
0.00977,0.00368,0.00015,0.00053,0.00015,0.00015,0.00045,0.00023,0,0,0,0.00045,0,0.00105,0.00113,0.00113,0.00256,0.00008,0,0.2381,25.3125,0.00008,0.00075,0.01406,0.00015,65.85149,"13,302","2,522",Martial Epigrams Part 6,202,Verse
0.00693,0.00437,0.00011,0.00034,0.00045,0.00006,0.00074,0,0,0,0,0.00062,0,0.0008,0.00193,0.00182,0.00204,0.00011,0.00006,0.30233,24.0625,0.00028,0.00085,0.01267,0.00006,84.63942,"17,605","3,292",Martial Epigrams Part 7,208,Verse
0.00666,0.00348,0,0.00029,0.00035,0,0.00124,0,0,0,0,0.00053,0,0.00071,0.00153,0.00165,0.00224,0.00012,0.00006,0.31138,28.2069,0,0.00053,0.01107,0.00012,82.81951,"16,978","3,161",Martial Epigrams Part 8,205,Verse
0.00728,0.00381,0.00013,0.00042,0.00033,0.00008,0.00067,0.00004,0,0,0,0.00067,0,0.001,0.00134,0.00209,0.0018,0.00025,0.00008,0.38667,26.53125,0.00033,0.00029,0.01092,0.00038,89.21642,"23,910","4,451",Martial Epigrams Part 9,268,Verse
0.00046,0.00947,0.00017,0.00188,0.00003,0.00023,0.00058,0.00067,0.00007,0,0.00002,0.00007,0.00007,0.00225,0.00101,0.00381,0.00004,0.00058,0.00008,0.5879,30.91194,0.0004,0.00144,0.0127,0,119.2034,"168,196","28,388",Nepos Vitae,1411,Prose
0.00691,0.00319,0.00008,0.00027,0.00023,0,0.00087,0.00004,0,0,0,0.00053,0.00008,0.0008,0.00137,0.00182,0.00201,0.00004,0.00004,0.22905,21.39785,0.00008,0.00057,0.01218,0.00004,64.12652,"26,356","4,935",Ovid Amores Part 1,411,Verse
0.00769,0.00403,0.00004,0.00029,0.0004,0.00018,0.0012,0.00011,0,0,0,0.00033,0.00004,0.00087,0.00152,0.00272,0.002,0.00015,0,0.26409,25.34862,0.00022,0.00022,0.01175,0.00011,70.32653,"27,568","5,197",Ovid Amores Part 2,392,Verse
0.00633,0.00378,0.00003,0.00034,0.00024,0.00014,0.00082,0.00007,0,0,0,0.00034,0.00007,0.00065,0.00112,0.00248,0.00296,0.0002,0,0.22191,25.52174,0.00014,0.00034,0.01208,0.00014,66.34537,"29,391","5,479",Ovid Amores Part 3,443,Verse
0.00396,0.00531,0.00004,0.00068,0.00034,0.00011,0.0006,0.00015,0,0,0,0.00034,0.00004,0.00154,0.00109,0.00207,0.00132,0.00038,0,0.26733,19.15534,0.00023,0.0006,0.01273,0.00004,78.5355,"26,545","4,925",Ovid Ars Amatoria Part 1,338,Verse
0.00412,0.00487,0.00008,0.00063,0.00031,0.00008,0.00106,0.00016,0,0,0.00004,0.00039,0.00004,0.00079,0.00149,0.00208,0.00102,0.00027,0.00004,0.28852,19.0087,0.00043,0.00043,0.01308,0.00016,76.93051,"25,464","4,796",Ovid Ars Amatoria Part 2,331,Verse
0.00416,0.00388,0.00014,0.00022,0.00036,0.00022,0.0005,0.00004,0,0,0,0.00032,0.00007,0.00122,0.00126,0.00223,0.00158,0.00039,0,0.27187,23.14141,0.00036,0.00075,0.01317,0.00011,76.53297,"27,858","5,172",Ovid Ars Amatoria Part 3,364,Verse
0.00726,0.00511,0.00004,0.00042,0.00038,0.00008,0.00131,0.00012,0,0,0,0.00008,0,0.00219,0.00177,0.0025,0.00131,0.00027,0,0.42586,22.98611,0.00023,0.00058,0.01179,0.00008,87.6633,"26,036","5,002",Ovid Ex Ponto Part 1,297,Verse
0.00906,0.00389,0.00004,0.00054,0.00027,0.00015,0.00093,0.00019,0,0,0,0.00019,0.00004,0.00154,0.00181,0.00262,0.00062,0.00035,0.00004,0.39754,23.3007,0.00031,0.00042,0.01249,0.00004,99.73846,"25,932","4,951",Ovid Ex Ponto Part 2,260,Verse
0.00799,0.00499,0.00012,0.0004,0.00028,0.00024,0.001,0.00032,0,0,0,0.00072,0.00004,0.0018,0.00208,0.00311,0.0012,0.0002,0.00004,0.35484,24.61207,0.00032,0.0004,0.01282,0.00008,90.08993,"25,045","4,785",Ovid Ex Ponto Part 3,278,Verse
0.00822,0.00476,0.00003,0.00038,0.00041,0.00029,0.00054,0.00025,0,0,0.00003,0.00029,0.0001,0.00133,0.00127,0.00324,0.00089,0.00019,0,0.3986,25.95349,0.00025,0.00025,0.01332,0.0001,99.75316,"31,522","6,006",Ovid Ex Ponto Part 4,316,Verse
0.00317,0.00431,0.00004,0.00053,0.00033,0.00016,0.00077,0.00045,0,0,0.00004,0.00024,0,0.00134,0.00041,0.00293,0.00093,0.00012,0,0.36449,26.65263,0.00024,0.00041,0.0139,0,103.80591,"24,602","4,565",Ovid Fasti Part 1,237,Verse
0.00253,0.005,0,0.00041,0.00014,0.0002,0.00074,0.00024,0,0,0,0.00037,0,0.00091,0.00037,0.00324,0.00108,0.0001,0,0.24101,26.76,0,0.00024,0.01389,0.00003,95.44839,"29,589","5,428",Ovid Fasti Part 2,310,Verse
0.00288,0.00532,0.00003,0.00033,0.00007,0.00003,0.00056,0.00013,0,0,0.00003,0.00033,0.00007,0.00096,0.00056,0.00268,0.00096,0.00017,0.00003,0.27915,24.29474,0.00023,0.0003,0.01405,0,96.92308,"30,240","5,551",Ovid Fasti Part 3,312,Verse
0.00251,0.00468,0.00003,0.00031,0.00015,0.00006,0.00037,0.00015,0,0,0,0.00018,0,0.00073,0.00061,0.00217,0.00092,0.00024,0,0.23101,26.07143,0.00018,0.00034,0.0146,0,94.72754,"32,681","5,982",Ovid Fasti Part 4,345,Verse
0.00343,0.00495,0,0.00048,0.00004,0.0002,0.00048,0.00024,0,0,0,0.00032,0.00004,0.00108,0.00092,0.0026,0.0008,0.0002,0,0.22727,26.66667,0.00036,0.00052,0.01418,0,95.56107,"25,037","4,601",Ovid Fasti Part 5,262,Verse
0.00321,0.00574,0.00007,0.0004,0.00022,0.00014,0.00083,0.00032,0,0,0,0.00004,0,0.00047,0.00083,0.00285,0.0009,0.00007,0,0.28623,24.24444,0.00018,0.00032,0.01299,0.00018,92.10299,"27,723","5,139",Ovid Fasti Part 6,301,Verse
0.00929,0.00425,0.00001,0.0003,0.00038,0.00013,0.00096,0.00011,0,0,0,0.00041,0.00008,0.00135,0.00151,0.00247,0.00214,0.00018,0,0.26097,23.71585,0.00027,0.00035,0.0137,0.00009,68.42582,"135,141","25,710",Ovid Heroides,1975,Verse
0.00509,0.00325,0,0.00032,0.00005,0,0.00073,0.0005,0,0,0,0.00041,0,0.00577,0.00037,0.0033,0.00005,0.00027,0,0.40094,26.52349,0.00009,0.00023,0.01539,0,102.47887,"21,828","4,034",Ovid Ibis,213,Verse
0.00293,0.00176,0,0.00117,0,0,0.00088,0.00029,0,0,0,0,0,0.00029,0.00029,0.00352,0,0,0,0.33333,24.83333,0.00059,0.00059,0.01144,0,81.16667,"3,409",611,Ovid Medicamina Faciei Femineae,42,Verse
0.00238,0.00413,0.0001,0.00055,0.0001,0.00014,0.00062,0.00031,0,0,0,0.00014,0.00003,0.0009,0.00069,0.00306,0.00038,0.00024,0.00003,0.28413,29.56842,0.00038,0.00021,0.01801,0.00007,102.98227,"29,041","5,085",Ovid Metamorphoses Part 1,282,Verse
0.00247,0.00421,0,0.00058,0.00011,0.00015,0.00087,0.00015,0,0,0,0.00051,0,0.00087,0.00112,0.00232,0.00087,0.00029,0,0.23549,28.88889,0.00011,0.00025,0.0199,0.00011,87.01577,"27,584","4,879",Ovid Metamorphoses Part 10,317,Verse
0.00178,0.00434,0,0.00071,0.00007,0.00024,0.00064,0.00007,0,0,0,0.00057,0,0.00081,0.00061,0.00232,0.00037,0.0004,0.00003,0.28731,31.58511,0.00013,0.00027,0.01847,0.00003,106.51613,"29,718","5,167",Ovid Metamorphoses Part 11,279,Verse
0.00213,0.0037,0,0.00038,0.00009,0.00026,0.0006,0.00034,0,0,0,0.00017,0,0.00077,0.00034,0.00268,0.00077,0.0003,0.00004,0.36898,35.825,0.00017,0.00021,0.01922,0.00017,114.74146,"23,522","4,081",Ovid Metamorphoses Part 12,205,Verse
0.00508,0.00433,0,0.00069,0.00039,0.00017,0.0005,0.00025,0,0,0,0.00017,0.00003,0.00086,0.00119,0.0028,0.00139,0.00031,0.00003,0.3452,27.64748,0.00036,0.00028,0.01884,0.00014,108.87009,"36,036","6,382",Ovid Metamorphoses Part 13,331,Verse
0.00329,0.00377,0.00003,0.00063,0,0.00003,0.0006,0.00025,0,0,0,0.00028,0.00003,0.00066,0.00076,0.00301,0.00035,0.00035,0,0.40385,33.69298,0.00013,0.00022,0.01979,0.00019,144.19635,"31,579","5,535",Ovid Metamorphoses Part 14,219,Verse
0.00152,0.00308,0.00003,0.0003,0.00012,0.00043,0.00052,0.00046,0,0,0,0.00006,0,0.00052,0.00067,0.00235,0.00088,0.00024,0,0.37037,33.36111,0.00015,0.0004,0.02011,0.00015,134.5041,"32,819","5,636",Ovid Metamorphoses Part 15,244,Verse
0.00227,0.00319,0.00006,0.00064,0.00012,0,0.00046,0.00018,0,0,0,0.00049,0,0.00116,0.0008,0.00236,0.00077,0.00037,0,0.28814,31.15534,0.00009,0.00028,0.01995,0.00006,101.95,"32,624","5,712",Ovid Metamorphoses Part 2,320,Verse
0.00263,0.00446,0,0.00051,0.00018,0.00033,0.00091,0.00037,0,0,0,0.00051,0,0.00062,0.00077,0.00274,0.0011,0.00026,0,0.27076,29.66667,0.00011,0.00022,0.01962,0.00007,89.15961,"27,372","4,824",Ovid Metamorphoses Part 3,307,Verse
0.00217,0.00418,0,0.00057,0.00017,0.00007,0.0003,0.00033,0,0,0,0.00054,0,0.00107,0.0003,0.00304,0.00057,0.00054,0,0.29134,31.85417,0.0001,0.00023,0.0196,0.00013,110.34686,"29,904","5,193",Ovid Metamorphoses Part 4,271,Verse
0.00301,0.00388,0,0.00055,0,0.00012,0.00032,0.00012,0,0,0,0.00048,0.00004,0.00063,0.00079,0.00333,0.00067,0.00048,0.00004,0.30932,33.46154,0.00008,0.00012,0.01913,0.00012,99.79842,"25,249","4,409",Ovid Metamorphoses Part 5,253,Verse
0.00232,0.004,0,0.00052,0.00007,0.00007,0.00071,0.0003,0,0,0,0.0003,0.00007,0.00116,0.0006,0.00291,0.00064,0.00015,0,0.24419,32.02667,0.00015,0.0003,0.0179,0.00004,97.32,"26,763","4,670",Ovid Metamorphoses Part 6,275,Verse
0.00305,0.00339,0,0.00068,0.00025,0.00016,0.00068,0.00006,0.00003,0,0,0.00047,0.00009,0.00068,0.00075,0.00221,0.00087,0.00025,0.00006,0.23077,35.53933,0.00019,0.00025,0.01996,0.00009,91.11048,"32,162","5,573",Ovid Metamorphoses Part 7,353,Verse
0.00264,0.00376,0,0.00052,0.00009,0.00015,0.00061,0.00015,0,0,0,0.00046,0,0.00094,0.00067,0.00246,0.00067,0.00012,0,0.21994,34.54118,0.00012,0.00024,0.01925,0.00024,90.7438,"32,940","5,721",Ovid Metamorphoses Part 8,363,Verse
0.00371,0.0033,0.00003,0.00061,0.00017,0.00017,0.00078,0.00024,0,0,0,0.00051,0.0001,0.00098,0.00131,0.00233,0.00158,0.0002,0,0.26871,26.30928,0.00037,0.00037,0.01857,0.00013,86.75731,"29,671","5,234",Ovid Metamorphoses Part 9,342,Verse
0.00486,0.00453,0.00011,0.00062,0.00022,0.00029,0.00051,0.00018,0,0,0,0.0004,0.00011,0.00141,0.00149,0.00199,0.00149,0.00015,0,0.28613,21.70968,0.00054,0.00033,0.01197,0.00007,71.2584,"27,577","5,262",Ovid Remedia Amoris,387,Verse
0.00715,0.00524,0.00004,0.00028,0.00024,0.00008,0.00103,0.00016,0,0,0,0.00036,0,0.00159,0.00187,0.00286,0.00075,0.00052,0,0.36585,22.45614,0.00028,0.00036,0.01358,0.00016,95.02642,"25,182","4,740",Ovid Tristia Part 1,265,Verse
0.00526,0.00405,0.0001,0.00071,0.0001,0.00046,0.00061,0.0004,0,0,0,0.0001,0,0.00187,0.00152,0.00273,0.00182,0.00025,0,0.33962,24.82051,0.00015,0.00025,0.01457,0.00005,101.89175,"19,767","3,658",Ovid Tristia Part 2,194,Verse
0.00681,0.00448,0,0.0003,0.00026,0.00007,0.00063,0.00022,0,0,0,0.00056,0.00004,0.00167,0.00137,0.00207,0.00133,0.00037,0,0.34979,23.0708,0.0003,0.0003,0.01551,0.00007,96.47143,"27,012","5,093",Ovid Tristia Part 3,280,Verse
0.00759,0.0047,0.00013,0.00039,0.00026,0.00013,0.00082,0.00009,0,0.00004,0,0.0003,0.00004,0.00116,0.00134,0.00289,0.00091,0.00022,0.00004,0.43627,25.96825,0.00009,0.00047,0.0148,0.00009,103.01333,"23,178","4,396",Ovid Tristia Part 4,225,Verse
0.00787,0.00407,0.00004,0.00071,0.00047,0.00016,0.00129,0.00012,0,0,0,0.00024,0.00012,0.00215,0.0018,0.00274,0.00145,0.00024,0.00012,0.44541,23.06207,0.00008,0.00027,0.01332,0.00024,95.96992,"25,528","4,932",Ovid Tristia Part 5,266,Verse
0.00453,0.00549,0.00004,0.0005,0.00025,0.00025,0.00021,0.00004,0,0,0,0.00021,0.00017,0.00087,0.00162,0.00208,0.00586,0.00008,0.00008,0.2,31.62745,0.00021,0.00054,0.01409,0.00042,74.95327,"24,060","4,455",Persius Satires,321,Verse
0.00452,0.00389,0.00015,0.00071,0.00012,0.00039,0.0005,0.00029,0,0.00002,0,0.00028,0.00001,0.00151,0.00126,0.00237,0.00142,0.00078,0.00003,0.29662,28.32727,0.00032,0.00051,0.01494,0.00006,88.85921,"177,985","30,436",Petronius Satyricon,2003,Prose
0.00305,0.00601,0.00017,0.00135,0.00008,0.00042,0.00051,0.00008,0,0,0,0.00093,0,0.0011,0.00102,0.00203,0.00102,0.00008,0,0.34483,27.19672,0.00025,0.0022,0.00914,0.00034,75.26752,"11,817","2,059",Phaedrus 1,157,Verse
0.00236,0.00309,0.00055,0.00127,0,0.00055,0.00018,0.00036,0,0,0,0.00055,0,0.00164,0.00218,0.00182,0.00109,0.00018,0,0.25806,24.7,0.00018,0.00073,0.00946,0,82.0597,"5,498",951,Phaedrus 2,67,Verse
0.00435,0.00443,0.00084,0.00114,0.00015,0.00053,0.00031,0.00023,0.00008,0,0,0.00053,0,0.00183,0.00206,0.00122,0.00153,0.00023,0,0.37888,25.22667,0.00061,0.00092,0.00931,0.00008,72.81667,"13,107","2,332",Phaedrus 3,180,Verse
0.00314,0.00487,0.00051,0.00141,0.00019,0.00038,0.00045,0.00026,0,0,0,0.00064,0,0.00199,0.00083,0.00167,0.00109,0.00032,0.00006,0.39024,26.36559,0.00019,0.00109,0.00987,0.00006,86.23204,"15,608","2,728",Phaedrus 4,181,Verse
0.00106,0.0046,0.00106,0.00195,0.00035,0.00018,0.00106,0.00035,0,0,0,0.00053,0.00018,0.00106,0.00071,0.00142,0.00035,0,0,0.40789,25.26316,0.00035,0.00053,0.0085,0,72.39744,"5,647",962,Phaedrus 5,78,Verse
0.00391,0.00414,0.00046,0.00176,0.00031,0.00023,0.00038,0.00015,0,0,0,0.00023,0.00008,0.00161,0.00146,0.00268,0.0013,0.00008,0,0.35211,28.59375,0.00031,0.00123,0.00942,0,83.17197,"13,058","2,273",Phaedrus Appendix,157,Verse
0.0138,0.00916,0.00004,0.00091,0.00036,0.00036,0.00019,0.00036,0.00006,0,0,0.00023,0.00045,0.00285,0.00223,0.00251,0.00544,0.00006,0.00006,0.24457,25,0.00026,0.00026,0.01152,0,47.41734,"47,038","9,326",Plautus Amphitruo,992,Verse
0.01434,0.00795,0,0.00094,0.00062,0.00049,0.00044,0.00034,0.0001,0,0,0.00029,0.0006,0.00257,0.00307,0.00242,0.00561,0.00018,0.00008,0.22302,21.42564,0.00036,0.00039,0.00956,0.0001,42.24698,"38,487","7,618",Plautus Asinaria,911,Verse
0.01619,0.00897,0,0.00068,0.0004,0.00028,0.00012,0.00019,0.00012,0,0,0.00012,0.00056,0.00262,0.00256,0.00253,0.00521,0.00015,0.00009,0.22353,24.72393,0.00019,0.00025,0.01116,0.00009,42.5059,"32,432","6,537",Plautus Aulularia,763,Verse
0.01368,0.01017,0.00002,0.00071,0.00029,0.00027,0.00021,0.00025,0.0001,0,0,0.00033,0.00031,0.00292,0.002,0.00246,0.00645,0.00013,0.00013,0.20631,23.54751,0.00017,0.00042,0.01009,0.00023,40.04348,"47,892","9,429",Plautus Bacchides,1196,Verse
0.01532,0.01057,0,0.00087,0.00058,0.00048,0.00031,0.00019,0.00005,0,0.00002,0.00019,0.00036,0.00253,0.00248,0.00338,0.00403,0.00017,0.00014,0.26953,23.55794,0.00034,0.00031,0.01252,0,50.5561,"41,456","8,261",Plautus Captivi,820,Verse
0.01534,0.00947,0.00009,0.00088,0.00046,0.0002,0.00011,0.00017,0.00003,0,0,0.00043,0.00086,0.00251,0.0022,0.0022,0.00636,0.0002,0.00023,0.16289,22.21918,0.00011,0.00026,0.01109,0.00009,37.86393,"35,062","7,181",Plautus Casina,926,Verse
0.01497,0.0133,0.00045,0.0011,0.00041,0.00061,0.00016,0.00032,0,0,0,0.00008,0.00032,0.00211,0.00239,0.00247,0.00393,0.00016,0.00008,0.20661,22.60584,0.0002,0.00016,0.01144,0.00008,42.51207,"24,657","4,936",Plautus Cistellaria,580,Verse
0.01731,0.00867,0,0.00077,0.00077,0.00028,0.00035,0.00017,0.0001,0,0,0.00059,0.00052,0.00234,0.00248,0.00269,0.00664,0.00028,0.00021,0.19868,21.06338,0.00024,0.00014,0.01028,0.0001,36.06683,"28,601","5,708",Plautus Curculio,793,Verse
0.01477,0.01072,0,0.00082,0.0004,0.00053,0.00043,0.0001,0.00016,0,0,0.00033,0.0004,0.00221,0.00204,0.00307,0.00712,0.00007,0.0001,0.20364,24.15789,0.0002,0.00023,0.00969,0,36.98537,"30,328","5,964",Plautus Epidicus,820,Verse
0.01632,0.00926,0.00011,0.00078,0.00025,0.00031,0.00025,0.00031,0.00004,0,0,0.00036,0.00058,0.00244,0.00195,0.00251,0.00717,0.00045,0.00018,0.20556,21.03756,0.00016,0.00013,0.01049,0.00009,38.92408,"44,607","8,904",Plautus Menaechmi,1146,Verse
0.01375,0.00927,0.00007,0.00082,0.0004,0.00045,0.0001,0.00032,0.0001,0,0,0.00035,0.00102,0.00257,0.0024,0.00195,0.00687,0.00017,0.00007,0.1827,20.61017,0.00025,0.00012,0.00977,0.00002,36.5,"40,004","7,988",Plautus Mercator,1096,Verse
